Customer_ID,Feedback_Score,Policy_Type,Late_Payments,Lifetime_Months,Claims_Filed,Premium_Amount,Age,Gender,Income_Level,Is_Churn
CUST_1366,8,Life,4,38,4,4306,59,Female,High,0
CUST_1367,7,Health,9,46,0,1748,55,Other,High,1
CUST_1368,2,Health,2,6,0,1705,70,Female,Medium,1
CUST_1369,7,Life,0,35,1,2113,41,Other,Medium,0
CUST_1370,7,Auto,4,17,1,874,64,Female,High,0
CUST_1371,3,Health,9,26,5,2176,62,Other,Medium,0
CUST_1372,10,Auto,9,22,3,2486,20,Female,High,0
CUST_1373,7,Life,3,60,5,3544,32,Other,Low,0
CUST_1374,6,Life,0,24,3,1729,36,Male,High,0
CUST_1375,9,Life,6,56,0,2323,29,Male,High,0
CUST_1376,7,Life,4,4,4,2337,45,Male,Medium,0
CUST_1377,4,Auto,0,50,0,4931,64,Male,High,0
CUST_1378,7,Health,4,27,2,3443,60,Female,Low,0
CUST_1379,1,Health,1,60,5,1053,42,Male,Medium,0
CUST_1380,3,Health,2,14,3,1364,24,Male,Medium,0
CUST_1381,6,Life,1,28,3,1482,33,Male,Medium,0
CUST_1382,4,Life,0,38,0,2475,38,Other,Medium,0
CUST_1383,7,Auto,7,45,0,4572,61,Other,Medium,0
CUST_1384,9,Auto,0,43,2,4346,46,Other,Medium,0
CUST_1385,8,Life,10,55,0,2495,50,Female,Low,0
CUST_1386,4,Health,4,33,0,4932,43,Other,High,0
CUST_1387,3,Auto,10,22,0,4249,73,Male,High,1
CUST_1388,1,Health,3,58,2,1788,51,Other,Low,1
CUST_1389,10,Auto,1,51,5,4096,67,Male,High,1
CUST_1390,3,Health,0,5,4,4332,72,Female,Medium,0
CUST_1391,3,Health,5,25,0,3695,46,Other,Medium,0
CUST_1392,6,Health,5,30,5,4084,77,Other,High,0
CUST_1393,5,Auto,0,57,3,4870,25,Female,Low,0
CUST_1394,6,Auto,3,48,1,1781,72,Male,Medium,0
CUST_1395,1,Health,1,56,1,2514,78,Female,Low,1
CUST_1396,9,Health,5,27,0,3707,60,Male,Low,0
CUST_1397,1,Health,8,42,2,562,73,Female,Medium,1
CUST_1398,7,Life,8,56,1,2900,56,Male,Medium,0
CUST_1399,10,Auto,7,24,4,1993,55,Other,High,1
CUST_1400,5,Auto,8,23,2,1566,20,Male,Low,1
CUST_1401,1,Auto,5,40,1,3639,44,Female,High,1
CUST_1402,10,Health,0,40,4,3843,29,Other,Low,0
CUST_1403,8,Life,6,49,0,3195,52,Other,Low,0
CUST_1404,9,Auto,6,38,0,1352,83,Male,High,0
CUST_1405,8,Life,0,5,2,2995,40,Other,Low,0
CUST_1406,4,Health,6,39,4,2594,41,Other,Medium,0
CUST_1407,9,Life,7,25,3,2631,33,Other,Low,0
CUST_1408,8,Life,5,53,5,4669,27,Other,Low,0
CUST_1409,2,Life,10,27,3,3586,51,Female,High,1
CUST_1410,9,Auto,1,38,2,3275,60,Other,High,1
CUST_1411,4,Health,4,29,0,4264,81,Male,High,0
CUST_1412,5,Auto,1,26,4,2718,41,Other,Medium,0
CUST_1413,2,Life,4,4,0,2121,20,Other,Medium,0
CUST_1414,1,Auto,8,48,3,693,62,Female,Medium,1
CUST_1415,1,Auto,3,12,1,3800,65,Male,Medium,1
CUST_1416,1,Health,5,9,4,1771,58,Female,High,0
CUST_1417,7,Life,1,13,3,690,47,Male,Low,1
CUST_1418,7,Health,5,25,5,3630,38,Male,Low,0
CUST_1419,6,Auto,6,18,2,4824,30,Male,Medium,1
CUST_1420,9,Auto,0,20,0,1029,68,Male,High,0
CUST_1421,5,Life,9,37,2,3034,59,Male,High,1
CUST_1422,9,Health,5,46,3,2947,63,Other,Low,0
CUST_1423,5,Auto,1,37,5,1510,58,Male,High,0
CUST_1424,4,Auto,4,51,4,4643,18,Other,Medium,0
CUST_1425,10,Life,2,52,1,4096,37,Other,High,0
CUST_1426,4,Life,7,23,0,1656,67,Female,High,0
CUST_1427,1,Auto,7,44,2,912,54,Other,Low,0
CUST_1428,1,Health,0,7,0,1918,65,Female,Medium,0
CUST_1429,5,Auto,10,55,0,4710,19,Female,Medium,1
CUST_1430,7,Health,2,19,5,1148,63,Female,High,0
CUST_1431,1,Health,1,16,4,1015,84,Other,Low,1
CUST_1432,4,Auto,5,29,4,2207,44,Female,High,0
CUST_1433,6,Life,3,43,0,582,68,Other,High,0
CUST_1434,7,Auto,8,1,0,538,24,Male,Low,1
CUST_1435,1,Health,6,48,0,4741,77,Male,Medium,1
CUST_1436,9,Life,1,18,5,2725,38,Male,Low,0
CUST_1437,10,Life,1,13,4,2446,37,Male,High,0
CUST_1438,8,Auto,5,57,2,2289,82,Other,Medium,1
CUST_1439,1,Life,1,44,2,1480,54,Other,Medium,1
CUST_1440,7,Life,1,17,1,2872,43,Male,Medium,0
CUST_1441,5,Health,1,10,0,1189,37,Female,Low,0
CUST_1442,10,Health,6,19,0,1451,70,Male,High,0
CUST_1443,4,Health,2,39,1,1118,67,Other,High,0
CUST_1444,8,Auto,7,7,3,4088,82,Other,Medium,1
CUST_1445,6,Auto,1,55,3,3860,85,Female,Medium,1
CUST_1446,10,Life,4,27,1,2541,19,Female,High,0
CUST_1447,1,Health,3,10,1,2097,30,Other,Low,0
CUST_1448,5,Auto,5,28,0,673,21,Other,Low,0
CUST_1449,5,Life,9,13,5,3265,69,Other,High,1
CUST_1450,8,Life,3,8,3,510,61,Other,Low,0
CUST_1451,10,Health,4,32,2,4223,41,Male,Medium,0
CUST_1452,1,Auto,1,30,3,2790,85,Female,High,1
CUST_1453,6,Health,0,31,4,3283,62,Other,Medium,0
CUST_1454,9,Life,6,49,2,932,54,Female,Low,0
CUST_1455,4,Life,1,18,1,2812,57,Male,High,0
CUST_1456,1,Life,10,46,3,2817,43,Male,Low,1
CUST_1457,5,Auto,6,58,5,2458,22,Male,Low,0
CUST_1458,8,Life,5,18,3,1899,58,Other,Medium,0
CUST_1459,1,Auto,0,10,5,4112,40,Female,High,1
CUST_1460,3,Life,10,12,1,1293,45,Female,Medium,0
CUST_1461,8,Auto,4,10,4,1860,72,Female,High,0
CUST_1462,9,Auto,7,7,0,548,31,Male,Medium,1
CUST_1463,10,Auto,2,55,5,1663,50,Other,Low,1
CUST_1464,1,Life,5,12,4,4760,30,Male,Medium,1
CUST_1465,3,Health,5,44,1,2801,73,Other,Low,0
CUST_1466,8,Auto,3,20,3,2660,47,Female,Medium,1
CUST_1467,7,Auto,1,9,1,1413,74,Other,Medium,0
CUST_1468,5,Life,0,42,1,3853,20,Male,Medium,0
CUST_1469,6,Health,7,7,3,1208,76,Female,Low,1
CUST_1470,2,Health,3,52,3,3594,38,Female,High,0
CUST_1471,4,Life,7,46,3,2245,81,Male,Low,0
CUST_1472,1,Health,1,51,5,3846,51,Other,Low,0
CUST_1473,1,Auto,2,38,1,1965,35,Male,Medium,1
CUST_1474,6,Health,2,54,5,2736,21,Male,High,0
CUST_1475,1,Auto,0,31,5,976,23,Male,High,1
CUST_1476,2,Auto,7,13,0,4756,62,Other,Medium,1
CUST_1477,10,Health,2,33,0,4810,24,Female,Medium,0
CUST_1478,9,Health,5,6,2,3207,41,Male,Low,0
CUST_1479,6,Health,0,43,1,1439,55,Other,High,0
CUST_1480,8,Health,8,47,0,4004,18,Female,High,0
CUST_1481,6,Health,10,56,5,2405,74,Other,Low,0
CUST_1482,5,Health,4,52,0,1587,47,Other,High,0
CUST_1483,8,Health,5,44,3,2470,74,Male,Medium,0
CUST_1484,4,Health,2,37,2,4644,78,Female,Medium,0
CUST_1485,9,Life,4,2,1,1350,83,Male,Low,0
CUST_1486,9,Health,0,59,4,2104,28,Male,Medium,0
CUST_1487,1,Auto,8,15,4,4514,24,Female,High,1
CUST_1488,9,Life,8,17,3,614,51,Female,High,0
CUST_1489,5,Auto,6,29,0,3122,83,Male,High,0
CUST_1490,3,Life,0,14,2,4454,65,Other,High,0
CUST_1491,8,Auto,9,7,0,2910,30,Other,Low,1
CUST_1492,5,Auto,6,30,2,1126,62,Female,Low,0
CUST_1493,1,Life,10,21,1,808,21,Other,High,1
CUST_1494,7,Life,9,7,3,2489,63,Male,Medium,0
CUST_1495,3,Health,2,3,5,4398,51,Male,Low,0
CUST_1496,9,Life,5,43,2,3866,39,Other,Medium,0
CUST_1497,3,Life,3,12,1,1800,55,Male,High,0
CUST_1498,9,Auto,3,38,4,1935,75,Other,High,0
CUST_1499,6,Health,6,60,1,3894,84,Other,High,0
CUST_1500,1,Health,0,24,0,3241,54,Other,Medium,0
CUST_1501,8,Auto,1,35,3,2693,23,Male,Low,0
CUST_1502,3,Health,10,16,5,1500,57,Male,Low,0
CUST_1503,6,Health,0,47,2,3173,31,Female,Low,0
CUST_1504,6,Health,9,36,5,1553,57,Male,Low,1
CUST_1505,4,Auto,10,21,3,3450,81,Female,Low,1
CUST_1506,3,Life,9,1,0,4875,31,Other,High,1
CUST_1507,1,Life,9,33,2,2223,51,Other,Medium,1
CUST_1508,6,Life,3,48,1,4812,18,Other,High,0
CUST_1509,3,Health,1,14,4,3366,83,Female,High,0
CUST_1510,9,Auto,9,16,5,1185,84,Male,Medium,1
CUST_1511,6,Auto,1,11,1,4035,77,Male,Medium,0
CUST_1512,2,Life,4,31,5,2419,80,Male,Low,0
CUST_1513,6,Health,0,7,4,3079,62,Female,Low,0
CUST_1514,6,Auto,0,2,5,4539,27,Female,Low,0
CUST_1515,1,Auto,9,20,0,4735,59,Male,Low,1
CUST_1516,2,Life,9,21,3,1100,69,Other,Medium,0
CUST_1517,4,Health,10,14,3,1471,38,Male,Medium,1
CUST_1518,6,Health,8,48,2,3869,35,Other,High,1
CUST_1519,3,Auto,1,21,5,2817,32,Female,Low,0
CUST_1520,5,Health,2,6,5,2777,43,Female,Medium,0
CUST_1521,8,Life,9,14,1,4053,76,Male,Medium,0
CUST_1522,2,Auto,7,21,5,3863,22,Male,Low,1
CUST_1523,2,Life,1,42,4,4599,26,Female,Medium,0
CUST_1524,8,Health,9,28,5,2750,68,Female,High,0
CUST_1525,9,Auto,2,47,4,4422,85,Male,Medium,0
CUST_1526,9,Auto,10,13,2,1371,54,Other,High,0
CUST_1527,8,Health,10,44,2,2057,19,Female,High,0
CUST_1528,6,Health,2,46,0,1897,57,Male,Low,0
CUST_1529,1,Health,8,19,2,980,79,Male,High,1
CUST_1530,6,Auto,8,15,4,1323,69,Other,Medium,0
CUST_1531,2,Life,7,5,2,982,48,Male,Medium,1
CUST_1532,4,Auto,4,45,5,1956,47,Female,Medium,0
CUST_1533,10,Health,1,29,3,1327,19,Male,Low,0
CUST_1534,2,Health,5,5,2,3272,57,Other,Low,1
CUST_1535,9,Life,9,39,1,4771,78,Other,Medium,1
CUST_1536,5,Health,4,44,4,3292,30,Male,Low,0
CUST_1537,2,Health,9,41,4,1489,57,Male,High,1
CUST_1538,9,Life,2,5,2,1306,31,Male,Medium,0
CUST_1539,1,Health,5,58,3,3511,58,Female,Low,0
CUST_1540,6,Life,4,25,2,4806,41,Other,High,0
CUST_1541,2,Life,10,15,1,1165,82,Male,High,0
CUST_1542,5,Auto,3,60,4,1489,56,Female,High,1
CUST_1543,2,Life,4,52,4,935,35,Other,High,0
CUST_1544,3,Auto,5,13,3,1268,77,Female,Medium,0
CUST_1545,1,Health,0,49,1,2836,66,Other,Low,1
CUST_1546,1,Auto,2,23,5,3645,80,Male,Medium,1
CUST_1547,8,Auto,6,17,2,873,76,Other,Low,0
CUST_1548,5,Life,6,29,2,1578,53,Male,High,0
CUST_1549,1,Health,4,41,4,2067,31,Female,Medium,0
CUST_1550,5,Life,10,6,3,3536,73,Male,High,0
CUST_1551,6,Health,2,45,4,2547,61,Other,High,0
CUST_1552,2,Health,7,23,4,3267,48,Male,Medium,1
CUST_1553,6,Health,3,56,4,3753,74,Male,Medium,0
CUST_1554,7,Health,8,17,4,4672,53,Male,Medium,0
CUST_1555,10,Health,6,56,1,1835,70,Other,Medium,0
CUST_1556,10,Health,10,14,1,4679,66,Female,Medium,1
CUST_1557,4,Health,9,16,2,620,74,Other,Medium,0
CUST_1558,4,Auto,6,60,2,1297,61,Female,High,1
CUST_1559,3,Health,6,41,2,2717,71,Male,Low,0
CUST_1560,8,Life,4,41,5,894,44,Other,High,0
CUST_1561,7,Auto,8,33,2,4906,74,Other,Low,0
CUST_1562,10,Health,1,58,0,1431,30,Other,High,0
CUST_1563,3,Auto,1,11,5,1651,66,Female,Medium,0
CUST_1564,7,Health,0,21,5,2485,55,Female,Low,0
CUST_1565,9,Auto,5,20,2,3257,48,Other,Low,0
CUST_1566,10,Health,1,7,1,4012,68,Female,Medium,0
CUST_1567,10,Auto,2,32,0,2366,26,Other,Medium,0
CUST_1568,5,Auto,9,52,0,1168,32,Other,Medium,1
CUST_1569,8,Life,10,27,0,3769,30,Other,High,0
CUST_1570,4,Life,2,35,0,4556,69,Female,Medium,0
CUST_1571,9,Auto,7,37,2,3633,84,Male,Medium,0
CUST_1572,8,Life,2,10,5,3737,65,Male,High,0
CUST_1573,10,Health,4,45,4,901,65,Female,Medium,0
CUST_1574,4,Life,3,44,4,1670,35,Male,High,0
CUST_1575,1,Life,0,10,3,4210,57,Other,Medium,1
CUST_1576,10,Life,6,3,0,1278,27,Other,Medium,1
CUST_1577,3,Health,7,26,0,3752,81,Other,Low,0
CUST_1578,6,Life,7,60,3,1975,33,Male,Medium,0
CUST_1579,3,Health,7,35,3,4294,73,Other,Medium,0
CUST_1580,4,Health,9,9,4,4830,84,Male,High,1
CUST_1581,10,Life,8,37,2,2749,81,Female,High,0
CUST_1582,1,Auto,3,42,2,4338,56,Female,High,0
CUST_1583,7,Life,10,38,2,4699,80,Male,High,1
CUST_1584,1,Life,6,58,1,4267,38,Male,Medium,0
CUST_1585,6,Life,7,47,4,1234,58,Other,Low,0
CUST_1586,7,Life,7,17,5,4966,70,Female,Medium,0
CUST_1587,4,Auto,8,22,5,1128,49,Other,Low,1
CUST_1588,7,Life,1,50,0,2128,52,Male,Low,0
CUST_1589,1,Health,0,36,5,4856,44,Other,High,1
CUST_1590,8,Health,7,45,2,2380,40,Other,Low,0
CUST_1591,2,Life,0,3,3,3016,59,Other,Medium,1
CUST_1592,3,Life,8,12,5,4584,29,Female,High,1
CUST_1593,5,Auto,2,60,4,4134,19,Male,Low,1
CUST_1594,2,Health,4,33,4,874,33,Female,Low,0
CUST_1595,4,Auto,0,60,3,3351,28,Other,High,0
CUST_1596,8,Health,8,20,3,1226,21,Male,High,0
CUST_1597,4,Life,9,23,1,603,39,Other,Low,0
CUST_1598,10,Auto,3,30,5,2593,84,Female,Low,0
CUST_1599,5,Auto,10,8,3,4385,43,Female,Low,1
CUST_1600,10,Health,5,44,4,2405,33,Female,High,0
CUST_1601,2,Auto,1,36,1,513,52,Female,High,1
CUST_1602,3,Health,3,27,1,750,26,Other,High,0
CUST_1603,6,Life,3,37,1,2013,52,Other,Medium,0
CUST_1604,9,Health,1,44,4,4736,27,Male,Low,0
CUST_1605,2,Health,5,7,2,1848,24,Female,Low,1
CUST_1606,10,Health,7,49,1,1273,28,Other,High,0
CUST_1607,4,Auto,9,37,5,2265,29,Other,Low,1
CUST_1608,7,Auto,2,43,0,1431,34,Female,High,0
CUST_1609,7,Life,0,42,0,1144,23,Other,High,0
CUST_1610,10,Health,8,33,5,2941,28,Other,High,1
CUST_1611,5,Auto,2,6,5,4687,76,Male,Low,1
CUST_1612,4,Life,10,28,5,1914,57,Other,High,0
CUST_1613,7,Auto,3,48,1,3048,77,Other,Low,0
CUST_1614,5,Health,6,12,5,1256,51,Male,Low,0
CUST_1615,4,Life,6,24,2,2964,29,Male,Low,0
CUST_1616,7,Auto,1,19,5,2417,58,Female,High,0
CUST_1617,6,Auto,6,39,2,671,78,Female,Low,0
CUST_1618,4,Auto,10,39,1,2744,73,Male,Medium,1
CUST_1619,2,Life,2,13,4,2921,30,Female,Medium,0
CUST_1620,5,Life,0,7,2,3032,53,Other,High,0
CUST_1621,6,Life,1,59,5,3627,34,Other,High,0
CUST_1622,10,Auto,7,20,1,4304,42,Female,Medium,0
CUST_1623,5,Auto,2,21,5,4862,82,Male,Medium,0
CUST_1624,6,Life,9,16,2,2930,25,Female,Low,0
CUST_1625,7,Life,5,47,3,1701,41,Female,High,0
CUST_1626,9,Life,1,27,5,3184,26,Other,Low,0
CUST_1627,2,Health,10,22,1,3880,40,Male,High,1
CUST_1628,6,Health,2,7,3,2310,50,Other,Medium,0
CUST_1629,1,Auto,6,13,3,2960,59,Other,High,1
CUST_1630,9,Auto,10,14,5,628,37,Male,Low,1
CUST_1631,10,Life,6,59,5,674,51,Male,Medium,0
CUST_1632,6,Auto,0,34,1,1249,79,Female,High,0
CUST_1633,2,Auto,10,28,0,4199,19,Male,Low,1
CUST_1634,5,Auto,8,8,1,3938,83,Female,Low,1
CUST_1635,7,Health,6,51,2,4808,21,Other,High,0
CUST_1636,4,Life,9,15,1,2352,81,Female,Medium,1
CUST_1637,2,Health,6,27,2,2521,23,Other,Low,0
CUST_1638,9,Health,1,30,2,2767,41,Male,High,0
CUST_1639,8,Health,1,45,4,3446,77,Female,Low,0
CUST_1640,10,Life,0,19,5,559,84,Other,Low,0
CUST_1641,9,Life,8,55,3,1001,64,Other,High,0
CUST_1642,10,Life,4,25,0,2616,75,Other,Medium,0
CUST_1643,8,Auto,0,6,0,1351,52,Male,High,1
CUST_1644,7,Auto,10,28,1,3482,42,Other,Medium,1
CUST_1645,4,Health,3,7,0,1231,70,Female,Low,0
CUST_1646,4,Auto,9,28,5,1209,54,Other,High,1
CUST_1647,1,Health,0,53,0,2122,38,Female,Medium,1
CUST_1648,3,Health,9,1,0,858,60,Female,High,0
CUST_1649,4,Health,2,21,3,2256,53,Female,Medium,0
CUST_1650,1,Life,10,18,2,715,40,Male,High,1
CUST_1651,5,Health,10,16,0,4131,57,Male,Low,1
CUST_1652,3,Auto,10,15,3,3686,77,Other,Medium,1
CUST_1653,4,Auto,7,29,1,3696,25,Female,High,0
CUST_1654,4,Auto,6,44,5,1077,40,Male,Low,1
CUST_1655,4,Health,7,2,1,4405,67,Male,High,0
CUST_1656,9,Life,3,31,2,534,31,Female,Medium,0
CUST_1657,9,Auto,6,49,4,3671,58,Other,Low,1
CUST_1658,4,Health,0,43,1,1370,55,Male,Medium,0
CUST_1659,2,Health,8,51,3,3676,69,Male,High,0
CUST_1660,10,Health,6,45,1,3792,69,Other,Medium,0
CUST_1661,7,Life,3,54,2,2692,73,Male,Medium,0
CUST_1662,1,Auto,3,16,4,3889,34,Male,Low,1
CUST_1663,3,Health,3,25,5,3046,18,Male,Medium,0
CUST_1664,6,Life,9,31,1,4911,79,Male,Low,0
CUST_1665,1,Auto,9,6,0,1609,40,Other,Low,1
CUST_1666,10,Life,10,9,2,753,76,Male,Low,0
CUST_1667,3,Life,5,32,0,4777,37,Other,High,0
CUST_1668,8,Health,0,45,2,4503,34,Male,High,0
CUST_1669,1,Auto,6,17,3,1536,48,Male,Medium,0
CUST_1670,5,Auto,6,31,4,4849,32,Other,High,0
CUST_1671,1,Health,6,1,2,3035,84,Male,Medium,1
CUST_1672,1,Auto,10,27,2,4786,74,Male,Medium,1
CUST_1673,5,Auto,7,39,1,1080,21,Male,Low,0
CUST_1674,4,Health,6,49,4,4693,83,Other,Medium,0
CUST_1675,9,Health,0,59,3,1365,70,Female,Low,0
CUST_1676,7,Health,5,55,4,4879,48,Male,Low,0
CUST_1677,7,Health,5,24,3,3688,44,Female,Low,0
CUST_1678,7,Health,0,16,0,3721,56,Female,High,0
CUST_1679,9,Health,8,52,3,1644,53,Female,Medium,1
CUST_1680,5,Life,10,5,0,2354,62,Other,Medium,1
CUST_1681,8,Health,0,12,1,2800,47,Female,Medium,0
CUST_1682,1,Life,10,7,2,2584,74,Other,Low,1
CUST_1683,8,Life,0,30,5,2597,64,Female,Low,0
CUST_1684,3,Life,5,51,4,956,23,Male,Medium,0
CUST_1685,7,Life,0,34,1,3175,40,Male,Medium,0
CUST_1686,1,Auto,10,53,2,3530,20,Female,High,1
CUST_1687,3,Life,9,50,5,4103,43,Male,Low,1
CUST_1688,8,Auto,0,39,5,1664,83,Female,Low,0
CUST_1689,6,Life,8,20,4,3032,59,Other,Low,0
CUST_1690,8,Auto,3,55,5,4583,67,Female,Medium,0
CUST_1691,9,Health,0,1,4,4278,82,Other,Low,0
CUST_1692,10,Life,6,43,0,1901,23,Other,High,0
CUST_1693,7,Health,10,44,0,1179,35,Female,Low,0
CUST_1694,7,Health,9,25,2,2322,56,Male,Medium,0
CUST_1695,4,Auto,2,40,2,3858,53,Male,High,0
CUST_1696,7,Health,5,50,4,2105,18,Female,High,0
CUST_1697,9,Auto,0,29,1,3807,37,Male,High,0
CUST_1698,1,Life,9,9,2,1751,75,Female,Low,1
CUST_1699,6,Health,8,39,3,709,84,Female,Low,1
CUST_1700,4,Health,0,28,1,1109,43,Other,Low,0
CUST_1701,8,Health,5,29,5,3843,71,Female,High,0
CUST_1702,4,Health,5,10,3,562,34,Female,Low,1
CUST_1703,9,Health,6,55,1,2732,66,Female,High,0
CUST_1704,1,Life,4,4,4,2912,53,Male,High,0
CUST_1705,9,Auto,4,18,3,1397,55,Other,Low,1
CUST_1706,9,Auto,1,6,2,4408,31,Male,Low,1
CUST_1707,3,Auto,9,36,1,1790,55,Male,Low,1
CUST_1708,4,Life,9,28,5,2086,76,Other,High,0
CUST_1709,4,Health,4,11,1,1059,25,Male,Medium,1
CUST_1710,1,Health,1,40,0,734,51,Other,Low,0
CUST_1711,10,Health,2,13,3,1012,54,Other,Low,1
CUST_1712,8,Life,4,5,0,4095,76,Other,Low,0
CUST_1713,1,Auto,3,40,1,957,59,Other,Medium,0
CUST_1714,2,Auto,6,49,0,3697,28,Male,Low,1
CUST_1715,10,Life,1,7,5,3969,62,Female,High,0
CUST_1716,10,Life,6,42,4,4817,48,Male,Low,0
CUST_1717,9,Life,0,25,4,3579,80,Male,Medium,0
CUST_1718,3,Life,5,57,1,2488,39,Female,High,0
CUST_1719,5,Health,0,29,4,4087,69,Other,High,0
CUST_1720,8,Health,2,36,3,1599,20,Male,Low,0
CUST_1721,8,Auto,9,60,5,1318,73,Other,Medium,0
CUST_1722,1,Life,10,57,4,4969,20,Female,Medium,0
CUST_1723,8,Life,9,41,5,3473,34,Other,High,0
CUST_1724,6,Life,9,29,5,2265,49,Other,High,0
CUST_1725,2,Auto,0,21,5,3332,84,Other,Medium,0
CUST_1726,9,Health,7,48,3,4707,36,Male,High,0
CUST_1727,7,Life,6,45,4,2549,19,Female,Low,0
CUST_1728,3,Health,1,60,2,917,20,Male,High,0
CUST_1729,2,Health,9,36,1,2996,19,Male,Medium,0
CUST_1730,1,Life,1,25,5,4443,40,Female,Medium,0
CUST_1731,10,Health,10,45,5,822,78,Male,Low,1
CUST_1732,9,Auto,8,17,3,3499,19,Female,Low,1
CUST_1733,7,Auto,1,32,3,4240,71,Female,Low,1
CUST_1734,4,Life,4,17,2,1223,79,Male,Low,0
CUST_1735,7,Health,9,1,0,1801,35,Female,High,0
CUST_1736,8,Health,8,57,2,3912,52,Female,Medium,0
CUST_1737,9,Health,3,50,1,3102,72,Female,Medium,0
CUST_1738,3,Health,6,57,3,3680,58,Male,High,0
CUST_1739,9,Life,7,8,5,3338,58,Other,High,0
CUST_1740,2,Life,8,39,3,3646,43,Female,High,1
CUST_1741,7,Health,4,53,1,2779,18,Female,Medium,0
CUST_1742,9,Life,9,10,0,1326,36,Other,Medium,0
CUST_1743,10,Life,0,41,5,4009,37,Female,High,0
CUST_1744,7,Life,3,24,4,3084,41,Male,High,0
CUST_1745,1,Health,2,23,3,3736,39,Other,Medium,1
CUST_1746,1,Life,1,16,5,3692,33,Other,High,0
CUST_1747,7,Auto,7,57,2,3937,34,Other,Medium,0
CUST_1748,7,Life,7,8,0,4248,83,Female,Low,0
CUST_1749,9,Health,4,29,3,1279,31,Male,Medium,0
CUST_1750,9,Life,9,22,3,3245,69,Male,High,0
CUST_1751,2,Health,1,21,4,4255,20,Male,Medium,0
CUST_1752,3,Auto,1,52,4,1418,44,Male,Medium,0
CUST_1753,8,Life,7,1,0,1181,58,Male,Medium,1
CUST_1754,10,Auto,6,17,5,1473,45,Other,High,1
CUST_1755,1,Health,7,26,5,1649,40,Male,Low,0
CUST_1756,5,Auto,5,54,1,819,37,Male,High,0
CUST_1757,3,Life,5,7,5,4548,47,Male,Medium,0
CUST_1758,6,Life,0,28,4,647,39,Female,Medium,0
CUST_1759,3,Auto,10,8,2,1356,81,Male,Medium,1
CUST_1760,9,Health,0,19,5,4778,36,Female,Low,0
CUST_1761,5,Life,4,46,3,644,46,Other,Medium,0
CUST_1762,7,Auto,3,15,4,3265,57,Female,Low,0
CUST_1763,6,Life,7,35,2,4812,51,Male,Low,0
CUST_1764,9,Life,5,55,4,2070,35,Male,Low,0
CUST_1765,1,Life,10,47,2,3508,52,Female,Low,1
CUST_1766,7,Health,3,58,2,3963,27,Other,Low,0
CUST_1767,9,Life,1,60,0,4518,68,Female,Low,0
CUST_1768,2,Auto,5,18,3,2021,25,Male,High,1
CUST_1769,8,Life,7,4,2,3852,84,Male,Low,0
CUST_1770,10,Health,5,15,4,1994,45,Female,Medium,0
CUST_1771,3,Health,10,39,1,3461,85,Female,Medium,0
CUST_1772,3,Health,10,56,1,3277,28,Female,Low,0
CUST_1773,5,Health,2,30,0,1624,50,Other,Medium,0
CUST_1774,2,Health,2,9,0,3327,52,Female,High,1
CUST_1775,10,Auto,9,55,0,4271,39,Other,Medium,1
CUST_1776,10,Health,5,25,2,3949,39,Male,Low,0
CUST_1777,8,Auto,0,31,3,1140,45,Female,Low,0
CUST_1778,10,Health,8,22,5,3362,42,Female,Medium,1
CUST_1779,8,Auto,3,19,5,731,34,Other,High,0
CUST_1780,1,Health,8,23,4,2446,40,Male,Low,1
CUST_1781,4,Health,6,29,2,2036,82,Male,Medium,0
CUST_1782,2,Health,0,27,2,3344,56,Male,Low,0
CUST_1783,1,Health,3,53,0,4704,72,Other,High,0
CUST_1784,9,Life,9,38,1,2614,68,Other,High,0
CUST_1785,1,Auto,0,41,3,4886,33,Male,Low,1
CUST_1786,9,Health,3,4,5,886,74,Male,Low,0
CUST_1787,4,Life,6,38,1,4724,28,Male,Low,0
CUST_1788,5,Health,7,19,0,3922,23,Other,High,0
CUST_1789,9,Auto,4,6,4,1037,83,Male,High,0
CUST_1790,1,Auto,8,17,0,4628,30,Other,High,1
CUST_1791,10,Life,6,9,3,4031,83,Female,Low,0
CUST_1792,9,Health,7,23,5,4731,69,Other,High,0
CUST_1793,6,Health,5,60,5,2066,43,Female,Medium,0
CUST_1794,5,Health,6,43,5,582,36,Other,Low,0
CUST_1795,5,Life,7,49,0,2571,32,Other,Low,0
CUST_1796,9,Auto,5,4,5,2172,48,Other,Low,0
CUST_1797,8,Life,3,40,1,2795,47,Male,Low,0
CUST_1798,9,Health,5,23,3,1688,75,Female,Low,0
CUST_1799,10,Health,1,26,1,1819,58,Other,High,0
CUST_1800,1,Auto,5,13,1,4563,40,Other,Medium,1
CUST_1801,5,Health,3,27,1,4925,28,Male,Low,0
CUST_1802,9,Health,4,44,5,3560,51,Female,Low,0
CUST_1803,4,Auto,10,47,2,2276,62,Male,Medium,0
CUST_1804,4,Life,7,4,5,1571,63,Other,High,0
CUST_1805,5,Auto,4,14,0,1514,56,Other,High,0
CUST_1806,7,Life,3,33,4,527,50,Other,High,0
CUST_1807,6,Auto,9,22,2,1028,75,Other,Low,1
CUST_1808,9,Health,2,42,1,2469,34,Male,High,0
CUST_1809,7,Health,7,21,1,2294,37,Female,Medium,0
CUST_1810,8,Auto,0,11,4,4957,79,Male,High,1
CUST_1811,3,Auto,8,33,5,2279,21,Female,High,0
